24.05	4.60297e-07
24.15	6.87599e-07
24.25	5.74997e-07
24.35	5.95198e-07
24.45	4.74066e-07
24.55	4.85406e-07
24.65	5.68748e-07
24.75	5.48261e-07
24.85	5.51216e-07
24.95	4.55594e-07
25.05	4.96709e-07
25.15	4.62388e-07
25.25	5.29965e-07
25.35	4.00144e-07
25.45	3.82152e-07
25.55	4.90456e-07
25.65	4.095e-07
25.75	4.75448e-07
25.85	4.00268e-07
25.95	3.8508e-07
26.05	4.27176e-07
26.15	4.30739e-07
26.25	4.32856e-07
26.35	4.45209e-07
26.45	4.20314e-07
26.55	3.85562e-07
26.65	4.04679e-07
26.75	3.54667e-07
26.85	3.64737e-07
26.95	3.4048e-07
27.05	3.53437e-07
27.15	3.85205e-07
27.25	3.74447e-07
27.35	3.36176e-07
27.45	3.28086e-07
27.55	3.6428e-07
27.65	2.91556e-07
27.75	3.72469e-07
27.85	3.82731e-07
27.95	3.03396e-07
28.05	3.44378e-07
28.15	3.53516e-07
28.25	3.01818e-07
28.35	3.13114e-07
28.45	2.66247e-07
28.55	3.28856e-07
28.65	3.29564e-07
28.75	3.29488e-07
28.85	3.19402e-07
28.95	2.77795e-07
29.05	3.42529e-07
29.15	2.97783e-07
29.25	3.13289e-07
29.35	2.71671e-07
29.45	3.0857e-07
29.55	2.09593e-07
29.65	3.05355e-07
29.75	2.92568e-07
29.85	2.96394e-07
29.95	3.06211e-07
30.05	2.57235e-07
30.15	3.74928e-07
30.25	2.67702e-07
30.35	2.47321e-07
30.45	3.22436e-07
30.55	2.2022e-07
30.65	2.62595e-07
30.75	2.82139e-07
30.85	2.03218e-07
30.95	2.94366e-07
31.05	3.02948e-07
31.15	2.63719e-07
31.25	3.05139e-07
31.35	2.47595e-07
31.45	2.71928e-07
31.55	2.48996e-07
31.65	2.71033e-07
31.75	1.91682e-07
31.85	2.05377e-07
31.95	2.60001e-07
32.05	2.68128e-07
32.15	2.18493e-07
32.25	2.18779e-07
32.35	2.14234e-07
32.45	2.271e-07
32.55	2.14086e-07
32.65	2.51978e-07
32.75	1.97317e-07
32.85	1.69173e-07
32.95	2.04035e-07
33.05	1.80586e-07
33.15	2.00254e-07
33.25	1.72263e-07
33.35	1.92028e-07
33.45	1.50595e-07
33.55	1.64304e-07
33.65	1.88261e-07
33.75	1.841e-07
33.85	2.09194e-07
33.95	2.02335e-07
34.05	2.11473e-07
34.15	1.99734e-07
34.25	1.93011e-07
34.35	1.55129e-07
34.45	2.14348e-07
34.55	1.94956e-07
34.65	1.74109e-07
34.75	1.94138e-07
34.85	1.94934e-07
34.95	1.6929e-07
35.05	1.70761e-07
35.15	2.23075e-07
35.25	1.55484e-07
35.35	1.50227e-07
35.45	1.96505e-07
35.55	1.07422e-07
35.65	1.32858e-07
35.75	1.52746e-07
35.85	1.72928e-07
35.95	2.20067e-07
36.05	1.88863e-07
36.15	1.409e-07
36.25	1.61826e-07
36.35	1.55421e-07
36.45	1.50305e-07
36.55	1.51535e-07
36.65	1.65195e-07
36.75	1.54029e-07
36.85	1.77479e-07
36.95	1.55748e-07
37.05	1.57903e-07
37.15	1.77812e-07
37.25	1.57458e-07
37.35	1.62773e-07
37.45	1.54775e-07
37.55	1.82745e-07
37.65	1.89031e-07
37.75	1.58288e-07
37.85	1.60142e-07
37.95	1.2931e-07
38.05	1.46925e-07
38.15	1.5637e-07
38.25	1.40849e-07
38.35	1.92902e-07
38.45	1.04951e-07
38.55	1.54275e-07
38.65	7.81249e-08
38.75	1.08102e-07
38.85	1.3073e-07
38.95	1.31513e-07
39.05	1.04822e-07
39.15	1.51682e-07
39.25	1.48658e-07
39.35	1.08002e-07
39.45	8.10145e-08
39.55	1.06363e-07
39.65	1.42445e-07
39.75	1.54792e-07
39.85	1.13735e-07
39.95	1.07603e-07
40.05	1.51009e-07
40.15	1.29222e-07
40.25	9.67191e-08
40.35	9.93808e-08
40.45	9.29743e-08
40.55	8.33536e-08
40.65	1.10305e-07
40.75	8.98382e-08
40.85	1.3202e-07
40.95	1.57513e-07
41.05	9.92039e-08
41.15	9.93939e-08
41.25	9.17867e-08
41.35	9.36722e-08
41.45	7.65573e-08
41.55	1.17308e-07
41.65	1.08251e-07
41.75	1.03124e-07
41.85	1.08953e-07
41.95	8.59724e-08
42.05	1.37737e-07
42.15	1.12503e-07
42.25	1.21503e-07
42.35	8.43358e-08
42.45	1.17533e-07
42.55	9.07373e-08
42.65	5.95832e-08
42.75	1.08628e-07
42.85	1.42646e-07
42.95	8.61623e-08
43.05	6.87201e-08
43.15	7.70871e-08
43.25	8.619e-08
43.35	8.9836e-08
43.45	8.05248e-08
43.55	8.43227e-08
43.65	7.43232e-08
43.75	9.27787e-08
43.85	5.07614e-08
43.95	7.94126e-08
44.05	4.2941e-08
44.15	8.08591e-08
44.25	5.30616e-08
44.35	4.88661e-08
44.45	7.89017e-08
44.55	1.008e-07
44.65	8.3267e-08
44.75	6.14495e-08
44.85	7.35131e-08
44.95	1.01542e-07
45.05	4.52659e-08
45.15	5.37067e-08
45.25	9.35333e-08
45.35	8.94708e-08
45.45	7.54906e-08
45.55	6.18066e-08
45.65	4.89318e-08
45.75	9.51335e-08
45.85	4.87201e-08
45.95	3.68712e-08
46.05	7.63284e-08
46.15	5.17254e-08
46.25	6.74366e-08
46.35	3.91194e-08
46.45	5.11022e-08
46.55	6.42856e-08
46.65	4.97557e-08
46.75	9.08952e-08
46.85	7.57683e-08
46.95	5.08367e-08
47.05	6.69505e-08
47.15	5.51196e-08
47.25	7.18322e-08
47.35	7.43298e-08
47.45	1.00071e-07
47.55	5.93384e-08
47.65	6.282e-08
47.75	5.4411e-08
47.85	3.09875e-08
47.95	4.51597e-08
48.05	5.1037e-08
48.15	3.11574e-08
48.25	5.9794e-08
48.35	3.85464e-08
48.45	4.59827e-08
48.55	4.73912e-08
48.65	7.74603e-08
48.75	2.99949e-08
48.85	9.21698e-08
48.95	6.96985e-08
49.05	6.33996e-08
49.15	4.59466e-08
49.25	6.58687e-08
49.35	6.40263e-08
49.45	4.52207e-08
49.55	4.74257e-08
49.65	5.04135e-08
49.75	5.73465e-08
49.85	4.64673e-08
49.95	5.1578e-08
50.05	7.03618e-08
50.15	5.71167e-08
50.25	4.37518e-08
50.35	5.75105e-08
50.45	3.48129e-08
50.55	5.1545e-08
50.65	2.91181e-08
50.75	5.42252e-08
50.85	5.62537e-08
50.95	2.76331e-08
51.05	3.31681e-08
51.15	4.52725e-08
51.25	3.27989e-08
51.35	7.01085e-08
51.45	4.80377e-08
51.55	4.8899e-08
51.65	3.656e-08
51.75	3.57365e-08
51.85	1.47205e-08
51.95	4.78711e-08
52.05	3.91685e-08
52.15	3.53496e-08
52.25	4.23745e-08
52.35	4.45186e-08
52.45	2.39276e-08
52.55	2.68842e-08
52.65	4.15842e-08
52.75	3.46041e-08
52.85	2.82584e-08
52.95	4.86579e-08
53.05	4.34253e-08
53.15	3.55908e-08
53.25	3.4726e-08
53.35	1.63482e-08
53.45	3.49142e-08
53.55	3.32774e-08
53.65	3.66769e-08
53.75	1.54241e-08
53.85	1.80903e-08
53.95	2.83034e-08
54.05	2.42535e-08
54.15	3.17195e-08
54.25	3.16867e-08
54.35	3.60849e-08
54.45	3.22908e-08
54.55	1.26213e-08
54.65	8.4542e-09
54.75	1.98227e-08
54.85	1.38013e-08
54.95	3.26719e-08
