# Energy (GeV)          (numu/m^2/GeV/POT)      (anue/m^2/GeV/POT)              (nutau/m^2/GeV/POT)
#       (nue/m^2/GeV/POT)               (nutau/m^2/GeV/POT)     (anumu/m^2/GeV/POT)
16.875	8.62369e-15	6.27799e-13	0	1.00101e-14	1.06464e-12	0
17.125	5.35161e-15	7.38275e-13	0	1.92376e-14	1.06523e-12	0
17.375	7.27144e-15	7.56623e-13	0	1.02566e-14	1.08309e-12	0
17.625	7.49467e-15	7.62151e-13	0	1.63643e-14	9.20918e-13	0
17.875	9.21088e-15	8.29435e-13	0	2.5224e-14	8.91482e-13	0
18.125	6.40033e-15	6.43238e-13	0	1.52406e-14	9.56e-13	0
18.375	5.6511e-15	7.99483e-13	0	1.23783e-14	7.25436e-13	0
18.625	9.68443e-15	7.16198e-13	0	1.04474e-14	7.32351e-13	0
18.875	5.61094e-15	5.62704e-13	0	1.39303e-14	6.96392e-13	0
19.125	6.30367e-15	5.96282e-13	0	8.52844e-15	6.93638e-13	0
19.375	5.71074e-15	5.99557e-13	0	9.59155e-15	6.5089e-13	0
19.625	7.16971e-15	6.01511e-13	0	1.07667e-14	6.5192e-13	0
19.875	1.80715e-14	5.05098e-13	0	1.17625e-14	6.6781e-13	0
20.125	4.42869e-15	6.80268e-13	0	7.09356e-15	5.50517e-13	0
20.375	6.49237e-15	5.50269e-13	0	4.41291e-15	6.65936e-13	0
20.625	4.64128e-15	5.40122e-13	0	6.81302e-15	5.80145e-13	0
20.875	5.35953e-15	5.68242e-13	0	7.61794e-15	5.42954e-13	0
21.125	3.3771e-15	4.91547e-13	0	5.10826e-15	4.45447e-13	0
21.375	6.51114e-15	5.39086e-13	0	7.23071e-15	3.70048e-13	0
21.625	1.93692e-15	4.18489e-13	0	3.83875e-15	4.23764e-13	0
21.875	7.81985e-15	3.63664e-13	0	3.42545e-15	4.02179e-13	0
22.125	3.34549e-15	3.85519e-13	0	6.96377e-15	4.23457e-13	0
22.375	2.88681e-15	5.06658e-13	0	5.44404e-15	4.02006e-13	0
22.625	3.78294e-15	3.67648e-13	0	4.37257e-15	3.69102e-13	0
22.875	4.33848e-15	3.73212e-13	0	5.27008e-15	4.22112e-13	0
23.125	4.58247e-15	3.17119e-13	0	5.33459e-15	3.41769e-13	0
23.375	6.94695e-15	2.92469e-13	0	2.7436e-15	2.89145e-13	0
23.625	7.03456e-15	3.26231e-13	0	5.4424e-15	3.24041e-13	0
23.875	1.05889e-15	4.07375e-13	0	3.30948e-15	3.28615e-13	0
24.125	3.03785e-15	3.23773e-13	0	1.67479e-15	2.46347e-13	0
24.375	7.72801e-15	2.72248e-13	0	2.22314e-15	2.64122e-13	0
24.625	4.3376e-15	3.63698e-13	0	4.3843e-15	3.19417e-13	0
24.875	2.05654e-15	3.26962e-13	0	2.23035e-15	3.05336e-13	0
25.125	3.24883e-15	2.66083e-13	0	2.54325e-15	3.02698e-13	0
25.375	1.39419e-15	1.96715e-13	0	3.74608e-15	2.1965e-13	0
25.625	5.97193e-15	2.73059e-13	0	3.80519e-15	2.52931e-13	0
25.875	3.28781e-15	2.39594e-13	0	2.71751e-15	2.55931e-13	0
26.125	4.55627e-15	1.8525e-13	0	2.97685e-15	2.11917e-13	0
26.375	1.99224e-15	2.82031e-13	0	1.97437e-15	2.32788e-13	0
26.625	7.17513e-15	2.40187e-13	0	3.71907e-15	1.75783e-13	0
26.875	4.38759e-15	2.69811e-13	0	1.90616e-15	2.05728e-13	0
27.125	1.2559e-14	1.77303e-13	0	8.52107e-16	1.86279e-13	0
27.375	2.01802e-15	1.54234e-13	0	9.23493e-16	2.2114e-13	0
27.625	1.58121e-15	1.44021e-13	0	1.57003e-15	1.97729e-13	0
27.875	2.42784e-15	1.28192e-13	0	1.66386e-15	2.0653e-13	0
28.125	3.72053e-15	1.13011e-13	0	7.51125e-16	1.29019e-13	0
28.375	1.40519e-15	2.7553e-13	0	1.57156e-15	1.45627e-13	0
28.625	3.31659e-15	2.38188e-13	0	1.33239e-15	1.56794e-13	0
28.875	1.611e-15	1.44695e-13	0	1.37676e-15	1.91761e-13	0
29.125	6.12246e-15	1.60152e-13	0	0	1.21574e-13	0
29.375	3.92852e-15	1.50652e-13	0	1.19787e-15	1.037e-13	0
29.625	4.16728e-15	7.67281e-14	0	7.67938e-16	1.14965e-13	0
29.875	4.02835e-15	1.41734e-13	0	1.78556e-15	1.08138e-13	0
30.125	4.60662e-16	1.36239e-13	0	1.90759e-15	1.2763e-13	0
30.375	4.15169e-15	1.15824e-13	0	1.00364e-15	1.23111e-13	0
